"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-12","NO","Norway",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-01","BE","Belgium",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-01","CZ","Czech Republic",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-01","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-01","HU","Hungary",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-01","SE","Sweden",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-02","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-02","IT","Italy",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-02","LT","Lithuania",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-02","LU","Luxembourg",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-03","AT","Austria",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-03","EE","Estonia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-03","NO","Norway",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-04","AT","Austria",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-04","BE","Belgium",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-04","CZ","Czech Republic",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-04","FR","France",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-04","LT","Lithuania",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-05","AT","Austria",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-05","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-05","EE","Estonia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-05","SE","Sweden",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-05","SK","Slovakia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-06","CY","Cyprus",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-06","DE","Germany",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-06","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-06","EE","Estonia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-06","IS","Iceland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-06","NO","Norway",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-07","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-07","EL","Greece",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-07","ES","Spain",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-07","FI","Finland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-07","HU","Hungary",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-07","IT","Italy",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-07","NL","Netherlands",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-08","BE","Belgium",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-08","HU","Hungary",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-08","IE","Ireland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-08","IT","Italy",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-09","AT","Austria",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-09","BE","Belgium",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-09","EE","Estonia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-09","FI","Finland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-09","NO","Norway",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-09","SE","Sweden",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-10","ES","Spain",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-10","FI","Finland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-10","SE","Sweden",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-10","SI","Slovenia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-10","SK","Slovakia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-11","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-11","SE","Sweden",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-12","AT","Austria",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-12","IT","Italy",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-12","SI","Slovenia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-01","CZ","Czech Republic",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-01","IE","Ireland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-01","IT","Italy",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-01","SE","Sweden",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-01","SK","Slovakia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-02","AT","Austria",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-02","BE","Belgium",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-02","CZ","Czech Republic",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-02","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-02","HU","Hungary",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-02","SE","Sweden",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-03","BE","Belgium",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-03","LU","Luxembourg",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-03","NL","Netherlands",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-03","SE","Sweden",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-03","SK","Slovakia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-04","AT","Austria",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-04","ES","Spain",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-04","FR","France",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-04","IE","Ireland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-05","BE","Belgium",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-05","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-06","CZ","Czech Republic",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-06","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-06","NO","Norway",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-06","SE","Sweden",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-06","SK","Slovakia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-07","AT","Austria",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-07","ES","Spain",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-07","NL","Netherlands",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-08","ES","Spain",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-08","IT","Italy",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-08","RO","Romania",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-08","SK","Slovakia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-09","NO","Norway",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-10","BE","Belgium",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-10","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-10","FI","Finland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-10","IE","Ireland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-10","NL","Netherlands",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-10","SI","Slovenia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-10","SK","Slovakia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-11","AT","Austria",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-11","CZ","Czech Republic",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-11","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-11","ES","Spain",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-11","FI","Finland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-11","FR","France",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-11","LT","Lithuania",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-11","NO","Norway",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-01","ES","Spain",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-01","IS","Iceland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-01","NL","Netherlands",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-01","NO","Norway",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-02","CZ","Czech Republic",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-02","DE","Germany",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-02","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-03","CZ","Czech Republic",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-03","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-03","ES","Spain",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-04","AT","Austria",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-04","DE","Germany",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-04","IE","Ireland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-04","IT","Italy",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-04","NO","Norway",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-04","SK","Slovakia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-05","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-05","ES","Spain",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-05","NL","Netherlands",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-05","NO","Norway",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-06","HU","Hungary",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-06","NO","Norway",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-06","SK","Slovakia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","IE","Ireland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","IS","Iceland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","NO","Norway",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","SE","Sweden",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","BE","Belgium",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","CZ","Czech Republic",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","IE","Ireland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","IS","Iceland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","IT","Italy",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","LT","Lithuania",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","SE","Sweden",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","IE","Ireland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","IT","Italy",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","SK","Slovakia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","BE","Belgium",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","ES","Spain",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","HU","Hungary",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","NO","Norway",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","SK","Slovakia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","ES","Spain",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","IT","Italy",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","NO","Norway",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","DE","Germany",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","IT","Italy",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","NO","Norway",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","SK","Slovakia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","AT","Austria",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","BE","Belgium",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","CZ","Czech Republic",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","DE","Germany",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","ES","Spain",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","BE","Belgium",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","DK","Denmark",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","FI","Finland",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","NL","Netherlands",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","SE","Sweden",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","SK","Slovakia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","AT","Austria",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","CZ","Czech Republic",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","HU","Hungary",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","IT","Italy",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","SE","Sweden",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","SK","Slovakia",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","CZ","Czech Republic",1.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","EE","Estonia",1.000000000,""
